TEST PASSED: TEST ADVENTURER CARD: coins before = 4, coins after = 6
    42504:  148:	  state->deck[i][j] = copper;
    42504:  149:	  state->deckCount[i]++;		
    42504:  150:	}
    42504:  150-block  0
unconditional  0 taken 42504
     6072:  151:    }
     6072:  151-block  0
unconditional  0 taken 6072
        -:  152:
        -:  153:  //shuffle player decks
     8072:  154:  for (i = 0; i < numPlayers; i++)
     2000:  154-block  0
unconditional  0 taken 2000
     8072:  154-block  1
branch  1 taken 6072
branch  2 taken 2000
     6072:  154-block  2
unconditional  3 taken 6072
        -:  155:    {
     6072:  156:      if ( shuffle(i, state) < 0 )
     6072:  156-block  0
branch  0 taken 0
branch  1 taken 6072
        -:  157:	{
    #####:  158:	  return -1;
    $$$$$:  158-block  0
unconditional  0 never executed
        -:  159:	}
     6072:  160:    }
     6072:  160-block  0
unconditional  0 taken 6072
        -:  161:
        -:  162:  //draw player hands
     8072:  163:  for (i = 0; i < numPlayers; i++)
     2000:  163-block  0
unconditional  0 taken 2000
     8072:  163-block  1
branch  1 taken 6072
branch  2 taken 2000
     6072:  163-block  2
unconditional  3 taken 6072
        -:  164:    {  
        -:  165:      //initialize hand size to zero
     6072:  166:      state->handCount[i] = 0;
     6072:  167:      state->discardCount[i] = 0;
        -:  168:      //draw 5 cards
        -:  169:      // for (j = 0; j < 5; j++)
        -:  170:      //	{
        -:  171:      //	  drawCard(i, state);
        -:  172:      //	}
     6072:  173:    }
     6072:  173-block  0
unconditional  0 taken 6072
        -:  174:  
        -:  175:  //set embargo tokens to 0 for all supply piles
    56000:  176:  for (i = 0; i <= treasure_map; i++)
     2000:  176-block  0
unconditional  0 taken 2000
    56000:  176-block  1
branch  1 taken 54000
branch  2 taken 2000
    54000:  176-block  2
unconditional  3 taken 54000
        -:  177:    {
    54000:  178:      state->embargoTokens[i] = 0;
    54000:  179:    }
    54000:  179-block  0
unconditional  0 taken 54000
        -:  180:
        -:  181:  //initialize first player's turn
     2000:  182:  state->outpostPlayed = 0;
     2000:  183:  state->phase = 0;
     2000:  184:  state->numActions = 1;
     2000:  185:  state->numBuys = 1;
     2000:  186:  state->playedCardCount = 0;
     2000:  187:  state->whoseTurn = 0;
     2000:  188:  state->handCount[state->whoseTurn] = 0;
        -:  189:  //int it; move to top
        -:  190:
        -:  191:  //Moved draw cards to here, only drawing at the start of a turn
    12000:  192:  for (it = 0; it < 5; it++){
     2000:  192-block  0
unconditional  0 taken 2000
    12000:  192-block  1
branch  1 taken 10000
branch  2 taken 2000
    10000:  192-block  2
unconditional  3 taken 10000
    10000:  193:    drawCard(state->whoseTurn, state);
    10000:  194:  }
    10000:  194-block  0
unconditional  0 taken 10000
        -:  195:
     2000:  196:  updateCoins(state->whoseTurn, state, 0);
        -:  197:
     2000:  198:  return 0;
     2000:  198-block  0
unconditional  0 taken 2000
     2000:  199:}
     2000:  199-block  0
unconditional  0 taken 2000
        -:  200:
function shuffle called 6072 returned 100% blocks executed 93%
        -:  201:int shuffle(int player, struct gameState *state) {
        -:  202: 
        -:  203:
        -:  204:  int newDeck[MAX_DECK];
     6072:  205:  int newDeckPos = 0;
        -:  206:  int card;
        -:  207:  int i;
        -:  208:
     6072:  209:  if (state->deckCount[player] < 1)
     6072:  209-block  0
branch  0 taken 0
branch  1 taken 6072
    #####:  210:    return -1;
    $$$$$:  210-block  0
unconditional  0 never executed
     6072:  211:  qsort ((void*)(state->deck[player]), state->deckCount[player], sizeof(int), compare); 
        -:  212:  /* SORT CARDS IN DECK TO ENSURE DETERMINISM! */
        -:  213:
    66792:  214:  while (state->deckCount[player] > 0) {
     6072:  214-block  0
unconditional  0 taken 6072
    66792:  214-block  1
branch  1 taken 60720
branch  2 taken 6072
    60720:  214-block  2
unconditional  3 taken 60720
    60720:  215:    card = floor(Random() * state->deckCount[player]);
    60720:  216:    newDeck[newDeckPos] = state->deck[player][card];
    60720:  217:    newDeckPos++;
   213880:  218:    for (i = card; i < state->deckCount[player]-1; i++) {
    60720:  218-block  0
unconditional  0 taken 60720
   213880:  218-block  1
branch  1 taken 153160
branch  2 taken 60720
   153160:  218-block  2
unconditional  3 taken 153160
   153160:  219:      state->deck[player][i] = state->deck[player][i+1];
   153160:  220:    }
   153160:  220-block  0
unconditional  0 taken 153160
    60720:  221:    state->deckCount[player]--;
        -:  222:  }
    66792:  223:  for (i = 0; i < newDeckPos; i++) {
     6072:  223-block  0
unconditional  0 taken 6072
    66792:  223-block  1
branch  1 taken 60720
branch  2 taken 6072
    60720:  223-block  2
unconditional  3 taken 60720
    60720:  224:    state->deck[player][i] = newDeck[i];
    60720:  225:    state->deckCount[player]++;
    60720:  226:  }
    60720:  226-block  0
unconditional  0 taken 60720
        -:  227:
     6072:  228:  return 0;
     6072:  228-block  0
unconditional  0 taken 6072
     6072:  229:}
     6072:  229-block  0
unconditional  0 taken 6072
        -:  230:
function playCard called 0 returned 0% blocks executed 0%
        -:  231:int playCard(int handPos, int choice1, int choice2, int choice3, struct gameState *state) 
        -:  232:{	
        -:  233:  int card;
    #####:  234:  int coin_bonus = 0; 		//tracks coins gain from actions
        -:  235:
        -:  236:  //check if it is the right phase
    #####:  237:  if (state->phase != 0)
    $$$$$:  237-block  0
branch  0 never executed
branch  1 never executed
        -:  238:    {
    #####:  239:      return -1;
    $$$$$:  239-block  0
unconditional  0 never executed
        -:  240:    }
        -:  241:	
        -:  242:  //check if player has enough actions
    #####:  243:  if ( state->numActions < 1 )
    $$$$$:  243-block  0
branch  0 never executed
branch  1 never executed
        -:  244:    {
    #####:  245:      return -1;
    $$$$$:  245-block  0
unconditional  0 never executed
        -:  246:    }
        -:  247:	
        -:  248:  //get card played
    #####:  249:  card = handCard(handPos, state);
        -:  250:	
        -:  251:  //check if selected card is an action
    #####:  252:  if ( card < adventurer || card > treasure_map )
    $$$$$:  252-block  0
branch  0 never executed
branch  1 never executed
    $$$$$:  252-block  1
branch  2 never executed
branch  3 never executed
        -:  253:    {
    #####:  254:      return -1;
    $$$$$:  254-block  0
unconditional  0 never executed
        -:  255:    }
        -:  256:	
        -:  257:  //play card
    #####:  258:  if ( cardEffect(card, choice1, choice2, choice3, state, handPos, &coin_bonus) < 0 )
    $$$$$:  258-block  0
branch  0 never executed
branch  1 never executed
        -:  259:    {
    #####:  260:      return -1;
    $$$$$:  260-block  0
unconditional  0 never executed
        -:  261:    }
        -:  262:	
        -:  263:  //reduce number of actions
    #####:  264:  state->numActions--;
        -:  265:
        -:  266:  //update coins (Treasure cards may be added with card draws)
    #####:  267:  updateCoins(state->whoseTurn, state, coin_bonus);
        -:  268:	
    #####:  269:  return 0;
    $$$$$:  269-block  0
unconditional  0 never executed
    #####:  270:}
    $$$$$:  270-block  0
unconditional  0 never executed
        -:  271:
function buyCard called 0 returned 0% blocks executed 0%
        -:  272:int buyCard(int supplyPos, struct gameState *state) {
        -:  273:  int who;
        -:  274:  if (DEBUG){
        -:  275:    printf("Entering buyCard...\n");
        -:  276:  }
        -:  277:
        -:  278:  // I don't know what to do about the phase thing.
        -:  279:
    #####:  280:  who = state->whoseTurn;
        -:  281:
    #####:  282:  if (state->numBuys < 1){
    $$$$$:  282-block  0
branch  0 never executed
branch  1 never executed
        -:  283:    if (DEBUG)
        -:  284:      printf("You do not have any buys left\n");
    #####:  285:    return -1;
    $$$$$:  285-block  0
unconditional  0 never executed
    #####:  286:  } else if (supplyCount(supplyPos, state) <1){
    $$$$$:  286-block  0
branch  0 never executed
branch  1 never executed
        -:  287:    if (DEBUG)
        -:  288:      printf("There are not any of that type of card left\n");
    #####:  289:    return -1;
    $$$$$:  289-block  0
unconditional  0 never executed
    #####:  290:  } else if (state->coins < getCost(supplyPos)){
    $$$$$:  290-block  0
branch  0 never executed
branch  1 never executed
        -:  291:    if (DEBUG) 
        -:  292:      printf("You do not have enough money to buy that. You have %d coins.\n", state->coins);
    #####:  293:    return -1;
    $$$$$:  293-block  0
unconditional  0 never executed
        -:  294:  } else {
    #####:  295:    state->phase=1;
        -:  296:    //state->supplyCount[supplyPos]--;
    #####:  297:    gainCard(supplyPos, state, 0, who); //card goes in discard, this might be wrong.. (2 means goes into hand, 0 goes into discard)
        -:  298:  
    #####:  299:    state->coins = (state->coins) - (getCost(supplyPos));
    #####:  300:    state->numBuys--;
    $$$$$:  300-block  0
unconditional  0 never executed
        -:  301:    if (DEBUG)
        -:  302:      printf("You bought card number %d for %d coins. You now have %d buys and %d coins.\n", supplyPos, getCost(supplyPos), state->numBuys, state->coins);
        -:  303:  }
        -:  304:
        -:  305:  //state->discard[who][state->discardCount[who]] = supplyPos;
        -:  306:  //state->discardCount[who]++;
        -:  307:    
    #####:  308:  return 0;
    $$$$$:  308-block  0
unconditional  0 never executed
    #####:  309:}
    $$$$$:  309-block  0
unconditional  0 never executed
        -:  310:
function numHandCards called 3000 returned 100% blocks executed 100%
        -:  311:int numHandCards(struct gameState *state) {
     3000:  312:  return state->handCount[ whoseTurn(state) ];
     3000:  312-block  0
unconditional  0 taken 3000
        -:  313:}
        -:  314:
function handCard called 0 returned 0% blocks executed 0%
        -:  315:int handCard(int handPos, struct gameState *state) {
    #####:  316:  int currentPlayer = whoseTurn(state);
    #####:  317:  return state->hand[currentPlayer][handPos];
    $$$$$:  317-block  0
unconditional  0 never executed
        -:  318:}
        -:  319:
function supplyCount called 0 returned 0% blocks executed 0%
        -:  320:int supplyCount(int card, struct gameState *state) {
    #####:  321:  return state->supplyCount[card];
    $$$$$:  321-block  0
unconditional  0 never executed
        -:  322:}
        -:  323:
function fullDeckCount called 0 returned 0% blocks executed 0%
        -:  324:int fullDeckCount(int player, int card, struct gameState *state) {
        -:  325:  int i;
    #####:  326:  int count = 0;
        -:  327:
    #####:  328:  for (i = 0; i < state->deckCount[player]; i++)
    $$$$$:  328-block  0
unconditional  0 never executed
    $$$$$:  328-block  1
branch  1 never executed
branch  2 never executed
    $$$$$:  328-block  2
unconditional  3 never executed
        -:  329:    {
    #####:  330:      if (state->deck[player][i] == card) count++;
    $$$$$:  330-block  0
branch  0 never executed
branch  1 never executed
    $$$$$:  330-block  1
unconditional  2 never executed
    #####:  331:    }
    $$$$$:  331-block  0
unconditional  0 never executed
        -:  332:
    #####:  333:  for (i = 0; i < state->handCount[player]; i++)
    $$$$$:  333-block  0
unconditional  0 never executed
    $$$$$:  333-block  1
branch  1 never executed
branch  2 never executed
    $$$$$:  333-block  2
unconditional  3 never executed
        -:  334:    {
    #####:  335:      if (state->hand[player][i] == card) count++;
    $$$$$:  335-block  0
branch  0 never executed
branch  1 never executed
    $$$$$:  335-block  1
unconditional  2 never executed
    #####:  336:    }
    $$$$$:  336-block  0
unconditional  0 never executed
        -:  337:
    #####:  338:  for (i = 0; i < state->discardCount[player]; i++)
    $$$$$:  338-block  0
unconditional  0 never executed
    $$$$$:  338-block  1
branch  1 never executed
branch  2 never executed
    $$$$$:  338-block  2
unconditional  3 never executed
        -:  339:    {
    #####:  340:      if (state->discard[player][i] == card) count++;
    $$$$$:  340-block  0
branch  0 never executed
branch  1 never executed
    $$$$$:  340-block  1
unconditional  2 never executed
    #####:  341:    }
    $$$$$:  341-block  0
unconditional  0 never executed
        -:  342:
    #####:  343:  return count;
    $$$$$:  343-block  0
unconditional  0 never executed
        -:  344:}
        -:  345:
function whoseTurn called 7000 returned 100% blocks executed 100%
        -:  346:int whoseTurn(struct gameState *state) {
     7000:  347:  return state->whoseTurn;
     7000:  347-block  0
unconditional  0 taken 7000
        -:  348:}
        -:  349:
function endTurn called 0 returned 0% blocks executed 0%
        -:  350:int endTurn(struct gameState *state) {
        -:  351:  int k;
        -:  352:  int i;
    #####:  353:  int currentPlayer = whoseTurn(state);
        -:  354:  
        -:  355:  //Discard hand
    #####:  356:  for (i = 0; i < state->handCount[currentPlayer]; i++){
    $$$$$:  356-block  0
unconditional  0 never executed
    $$$$$:  356-block  1
branch  1 never executed
branch  2 never executed
    $$$$$:  356-block  2
unconditional  3 never executed
    #####:  357:    state->discard[currentPlayer][state->discardCount[currentPlayer]++] = state->hand[currentPlayer][i];//Discard
    #####:  358:    state->hand[currentPlayer][i] = -1;//Set card to -1
    #####:  359:  }
    $$$$$:  359-block  0
unconditional  0 never executed
    #####:  360:  state->handCount[currentPlayer] = 0;//Reset hand count
        -:  361:    
        -:  362:  //Code for determining the player
    #####:  363:  if (currentPlayer < (state->numPlayers - 1)){ 
    $$$$$:  363-block  0
branch  0 never executed
branch  1 never executed
    #####:  364:    state->whoseTurn = currentPlayer + 1;//Still safe to increment
    #####:  365:  }
    $$$$$:  365-block  0
unconditional  0 never executed
        -:  366:  else{
    #####:  367:    state->whoseTurn = 0;//Max player has been reached, loop back around to player 1
    $$$$$:  367-block  0
unconditional  0 never executed
        -:  368:  }
        -:  369:
    #####:  370:  state->outpostPlayed = 0;
    #####:  371:  state->phase = 0;
    #####:  372:  state->numActions = 1;
    #####:  373:  state->coins = 0;
    #####:  374:  state->numBuys = 1;
    #####:  375:  state->playedCardCount = 0;
    #####:  376:  state->handCount[state->whoseTurn] = 0;
        -:  377:
        -:  378:  //int k; move to top
        -:  379:  //Next player draws hand
    #####:  380:  for (k = 0; k < 5; k++){
    $$$$$:  380-block  0
unconditional  0 never executed
    $$$$$:  380-block  1
branch  1 never executed
branch  2 never executed
    $$$$$:  380-block  2
unconditional  3 never executed
    #####:  381:    drawCard(state->whoseTurn, state);//Draw a card
    #####:  382:  }
    $$$$$:  382-block  0
unconditional  0 never executed
        -:  383:
        -:  384:  //Update money
    #####:  385:  updateCoins(state->whoseTurn, state , 0);
        -:  386:
    #####:  387:  return 0;
    $$$$$:  387-block  0
unconditional  0 never executed
        -:  388:}
        -:  389:
function isGameOver called 0 returned 0% blocks executed 0%
        -:  390:int isGameOver(struct gameState *state) {
        -:  391:  int i;
        -:  392:  int j;
        -:  393:	
        -:  394:  //if stack of Province cards is empty, the game ends
    #####:  395:  if (state->supplyCount[province] == 0)
    $$$$$:  395-block  0
branch  0 never executed
branch  1 never executed
        -:  396:    {
    #####:  397:      return 1;
    $$$$$:  397-block  0
unconditional  0 never executed
        -:  398:    }
        -:  399:
        -:  400:  //if three supply pile are at 0, the game ends
    #####:  401:  j = 0;
    #####:  402:  for (i = 0; i < 25; i++)
    $$$$$:  402-block  0
unconditional  0 never executed
    $$$$$:  402-block  1
branch  1 never executed
branch  2 never executed
    $$$$$:  402-block  2
unconditional  3 never executed
        -:  403:    {
    #####:  404:      if (state->supplyCount[i] == 0)
    $$$$$:  404-block  0
branch  0 never executed
branch  1 never executed
